,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-22,0,0,0,0,75.84,69.31,62.1,63.28,73.68,88.72
2022-05-23,0,0,0,0,76.12,66.32,89.54,87.86,85.65,0
