,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000
2021-12-18,0,0,0,0,0,66.27,63.99,63.13,62.54,61.78,74.96,74.41,75.2
2021-12-19,0,0,0,0,0,0,65.79,65.94,56.15,88.29,100.64,69.74,0
