,16000,18000,18500,19000,19250,19500,19750,20000,20250,20500,20750,21000,21250,21500,22000,22500,23000
2022-10-28,0,0,0,0,0,49.6,0,46.44,45.7,30.46,32.4,34.2,37.41,40.03,55.78,0,86.29
2022-10-29,0,174.3,0,0,0,0,0,84.64,27.02,0.0,29.67,35.95,50.41,62.82,76.86,74.85,0
