,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000
2021-06-19,0,0,0,0,0,92.63,78.74,82.95,77.75,77.99,89.75
2021-06-20,0,0,0,119.09,104.45,113.11,86.58,84.08,89.36,157.98,0
