,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2022-01-25,0,0,0,0,0,0,84.1,82.42,80.01,81.28,81.2,72.58,94.46
2022-01-26,0,0,0,0,0,0,102.48,76.57,64.91,93.66,105.95,101.75,113.79
