,16000,17000,18000,18500,19000,19500,20000,20500,21000,21500,22000,23000,24000
2022-06-23,0,0,0,0,0,0,80.53,77.89,70.22,73.08,73.4,71.93,117.86
2022-06-24,0,0,0,0,0,0,89.16,74.9,63.22,63.98,62.12,92.07,133.23
