,30000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2022-02-21,0,0,0,0,0,86.09,83.37,74.22,80.21,76.48,96.8,78.11
2022-02-22,0,0,0,0,0,88.89,97.52,61.98,51.69,74.47,92.23,0
