,18000,18500,18750,19000,19250,19500,19750,20000,20500,21000,22000
2022-10-09,0.0,42.48,0,45.49,0,54.11,54.92,54.62,50.22,73.38,82.73
2022-10-10,77.15,69.6,43.23,58.84,49.91,39.15,61.95,67.12,65.19,0,0
