,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,48000
2022-03-21,0,0,0,0,64.15,76.41,61.53,62.78,73.05,61.69,0,0
2022-03-22,0,0,0,0,91.35,74.48,58.56,58.23,76.6,89.1,83.67,94.84
