,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000
2021-07-12,0,0,0,0,75.11,69.36,68.81,68.58,63.34,68.21
2021-07-13,0,0,0,0,93.03,89.36,97.83,125.36,114.59,0
