,50000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000
2021-03-20,0,0,0,0,0,0,73.86,68.99,74.69,73.18,68.54,72.9,75.02,76.89,86.35,90.28
2021-03-21,0,104.45,0,88.71,0,57.41,57.45,62.71,54.31,82.0,87.35,90.95,90.22,98.78,0,0
