,15000,16000,17000,18000,19000,20000,21000,22000,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,27750,28000,28250,28500,28750,29000,29250,29500,29750,30000,30500,31000,31500,32000,32500,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2023-03-30,0,0,0,0,85.7,78.93,74.43,70.31,0,0,0,0,0,0,0,0,58.14,0,0,60.02,0,61.15,0,60.11,0,62.15,0,60.63,64.08,61.96,63.14,63.36,0,64.9,67.13,69.82,0,73.11,73.89,77.63,77.46,78.81,0,0,83.45,86.08,0,0,86.15
2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.46,52.28,0,54.6,0,54.44,0,55.67,0,56.04,0,58.42,0,58.71,57.93,60.23,60.44,59.3,0,61.27,64.02,64.46,66.89,70.7,70.53,73.93,73.29,73.78,78.65,73.76,81.12,78.47,81.64,84.03,0
2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.29,0,53.7,0,0,0,55.49,56.79,56.69,58.1,58.64,0,60.76,62.73,62.9,64.94,66.91,0,71.55,0,0,0,0,0,0,0,0,0
2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.56,56.92,0,57.76,0,57.6,0,57.5,0,58.55,0,59.41,57.24,60.22,60.93,62.93,0,63.51,62.29,0,65.93,69.31,0,0,0,0,0,76.08,0,0,0,0,0
2023-04-03,0,0,0,0,0,0,0,72.92,67.33,65.0,62.65,0,0,0,0,0,0,60.02,0,59.33,0,59.55,0,59.92,0,60.15,0,58.96,61.49,62.33,63.09,64.41,0,65.77,66.17,65.25,69.28,71.13,71.22,71.84,75.04,76.24,77.25,79.66,0,0,0,0,0
2023-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.45,0,55.94,0,56.38,0,56.23,0,57.35,0,57.13,58.51,58.76,60.76,61.16,0,63.07,64.83,65.4,67.29,70.45,73.32,75.0,73.68,73.52,0,0,0,0,0,0,0
2023-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.08,0,54.88,0,54.66,0,56.05,0,56.83,0,56.26,57.08,58.03,58.8,59.32,0,62.21,62.79,64.82,66.84,69.05,72.29,72.03,71.3,70.57,75.55,0,0,0,0,0,0
2023-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.58,0,51.74,0,53.04,0,55.52,0,53.82,0,55.72,56.93,56.72,60.57,57.14,0,59.13,59.96,61.77,65.22,65.43,0,70.03,0,0,0,0,0,0,0,0,0
2023-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.39,0,50.97,50.22,0,48.22,0,49.64,0,49.69,0,50.54,0,50.27,51.49,51.17,53.38,51.58,0,54.82,58.2,60.99,62.5,62.24,0,72.17,0,0,0,0,0,0,0,0,0
2023-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.74,49.4,0,51.53,0,51.1,0,51.32,0,52.1,0,51.85,51.45,52.42,53.56,56.21,0,54.04,55.6,58.63,57.89,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,0,0,54.15,0,57.22,0,55.28,0,54.96,0,56.81,57.44,57.36,57.09,57.71,0,60.59,62.61,63.59,66.02,65.52,0,0,0,0,0,0,0,0,0,0,0
2023-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.86,0,61.09,0,59.63,0,59.41,0,60.31,0,59.89,61.25,61.53,62.52,64.14,0,66.11,67.54,68.66,71.21,71.16,74.65,78.12,75.21,0,0,0,0,0,0,0,0
