,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-01-18,0,0,0,0,52.42,55.7,51.48,51.16,53.86,63.22
2022-01-19,0,0,0,0,53.67,48.12,64.13,59.11,74.87,0
