,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2021-06-15,0,0,0,0,92.56,89.56,86.17,87.47,88.99,89.78,0,105.09
2021-06-16,0,0,0,85.21,79.05,83.85,112.13,157.85,107.67,128.19,112.8,118.39
