,25000,25500,26000,26500,26750,27000,27250,27500,27750,28000,28250,28500,29000,29500,30000
2023-03-25,0,0,0,0,0,0,40.89,41.68,41.2,44.35,49.13,52.24,57.03,60.64,69.04
2023-03-26,0,0,0,0,0,0,0,53.45,58.01,58.71,53.52,56.98,71.17,75.79,98.45
