,14500,15000,15500,15750,16000,16250,16500,16750,17000,17250,17500
2022-12-29,0,0,0,0,0,37.71,29.86,27.29,30.99,37.31,42.93
2022-12-30,0,0,0,0,24.1,22.87,43.73,26.45,52.98,43.61,0
