,13000,14000,14500,15000,15500,15750,16000,16250,16500,16750,17000,17250,17500,18000,18500,19000
2022-11-15,0,0,0,0,0,0,0,87.38,86.2,74.38,71.67,75.11,65.74,69.28,81.22,95.74
2022-11-16,0,0,0,0,0,0,128.13,87.5,76.03,78.49,67.51,71.87,78.65,120.46,128.73,153.31
