,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-23,0,0,0,0,0,75.28,68.82,72.01,80.78,91.95,77.08
2022-05-24,0,0,0,0,88.03,82.04,49.07,76.57,95.54,0,139.78
