,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-02-26,0,0,0,0,0,59.43,58.21,68.06,66.86,68.98,72.59
2022-02-27,0,0,0,0,104.69,80.54,79.7,108.25,129.19,142.83,94.61
