,14000,16500,16750,17000,17250,17500,17750,18000,18250,18500,19000
2023-01-10,0,0,0,34.14,34.95,33.06,36.04,36.33,0,0,0
2023-01-11,0,0,0,67.21,87.16,66.67,59.3,50.19,0,69.67,0
