,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-03-20,0,0,0,0,63.49,61.8,69.16,69.09,70.03,67.8
2022-03-21,0,0,0,64.15,53.37,48.96,67.68,87.06,0,109.55
