,15000,15500,15750,16000,16250,16500,16750,17000,17250,17500
2022-12-22,0,0,0,50.85,43.43,35.47,32.23,32.54,33.16,39.92
2022-12-23,0,0,0,0.0,0.0,0.0,21.8,33.9,41.43,45.58
