,25000,30000,34000,35000,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,50000,52000,54000,55000,56000,58000,60000,65000,70000,75000,80000
2021-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,73.78,0,73.74,75.07,72.41,75.18,0,73.84,0,77.94,78.27,83.54,0,0
2021-12-31,0,0,0,85.33,0,80.81,0,78.25,0,0,0,0,0,70.15,0,69.81,71.41,70.64,75.27,0,73.2,73.21,75.79,78.81,81.92,82.39,87.47
2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.98,68.69,66.61,67.52,0,68.8,69.74,70.11,74.32,76.01,79.56,89.47
2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.27,67.73,69.4,68.7,0,69.21,71.57,72.41,76.33,77.56,82.73,0
2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,64.28,0,65.89,66.34,67.02,66.78,0,68.92,70.08,71.71,75.8,81.4,84.12,0
2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,66.65,0,67.35,66.55,67.15,68.8,70.05,70.45,71.85,72.58,75.76,77.04,0,0
2022-01-05,0,0,0,0,0,0,0,0,0,73.65,0,71.03,0,69.13,0,70.37,71.87,72.28,71.3,71.26,74.35,68.65,77.59,80.48,0,0,0
2022-01-06,0,0,0,0,0,0,0,69.53,0,69.25,0,64.8,0,66.39,0,64.54,67.77,68.06,67.65,71.77,76.35,70.83,81.55,84.93,0,0,0
2022-01-07,0,0,0,0,0,64.66,0,72.01,66.39,65.25,65.35,65.93,65.33,65.12,0,65.64,69.45,69.67,73.69,77.45,76.43,80.1,82.02,88.78,0,0,0
2022-01-08,0,0,0,0,0,0,62.8,62.33,64.08,62.5,61.17,61.06,61.18,62.0,0,63.21,66.14,74.44,77.4,80.05,78.56,79.14,81.92,0,0,0,0
2022-01-09,0,0,0,0,0,0,71.77,64.28,66.46,62.58,61.46,61.97,62.74,62.01,0,62.31,64.69,69.32,71.08,0,75.99,77.47,83.69,0,0,0,0
2022-01-10,0,0,0,0,0,0,0,70.67,65.76,65.72,62.91,65.67,66.13,63.28,0,66.31,67.68,70.84,76.54,83.41,78.89,81.45,93.98,0,0,0,0
2022-01-11,0,0,0,0,0,0,0,71.42,72.06,69.78,71.19,70.48,71.1,70.62,0,71.64,72.19,75.1,78.35,76.41,85.4,83.67,90.91,106.68,0,0,0
2022-01-12,0,0,0,0,0,0,0,71.4,68.9,62.69,63.12,61.53,62.12,62.32,61.58,60.5,62.53,65.59,68.61,72.88,70.1,79.07,86.05,0,0,0,0
2022-01-13,0,0,0,0,0,0,0,61.95,56.04,60.0,57.25,57.63,57.35,58.08,58.27,58.58,65.16,63.85,81.11,76.93,81.17,87.61,98.42,0,0,0,163.19
2022-01-14,0,0,0,0,0,0,0,0,54.57,54.27,51.28,52.14,52.82,52.97,51.89,52.05,60.12,70.3,75.01,81.25,87.18,95.53,0,0,0,0,0
2022-01-15,0,0,0,0,0,0,0,0,52.73,51.37,51.14,51.51,50.76,50.28,49.18,54.87,56.42,67.79,0,0,0,0,0,0,0,0,0
2022-01-16,0,0,0,0,0,0,0,0,55.66,52.95,49.34,53.72,52.27,56.2,55.42,63.34,63.27,76.12,0,0,101.45,0,117.94,0,0,0,0
2022-01-17,0,0,0,0,0,0,0,0,0,56.59,56.25,55.92,56.65,60.62,68.49,65.06,83.4,94.84,98.08,0,0,0,0,0,0,0,0
2022-01-18,0,0,0,0,0,64.41,0,0,54.18,55.1,55.19,55.51,59.49,64.5,69.84,73.8,85.86,102.18,0,125.68,148.73,0,0,0,0,0,0
2022-01-19,0,0,0,0,0,0,0,64.7,59.51,49.57,52.74,55.62,63.43,67.37,90.41,103.66,135.33,0,0,0,0,0,0,0,0,0,0
2022-01-20,0,0,0,115.23,0,0,0,81.55,65.94,89.48,106.29,138.06,93.95,125.04,103.33,126.47,160.53,0,0,0,261.38,0,0,0,0,0,0
