,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,56000
2021-08-22,0,0,0,0,74.03,84.93,75.95,86.31,88.98,90.76,85.32,118.99
2021-08-23,0,0,0,0,0,75.06,71.48,65.58,83.3,109.57,124.12,107.84
