,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,58000
2021-02-16,0,0,0,118.05,121.34,140.69,116.26,142.66,141.74,144.97,145.58,156.76,143.27,148.91
2021-02-17,0,0,0,140.97,91.48,87.26,97.96,92.78,86.0,89.31,99.39,105.19,117.03,132.37
