,16000,17000,17500,17750,18000,18250,18500,18750,19000,19250,19500,19750,20000,20500,21000
2022-09-18,0,0,0,0,0,0,0,0,74.05,0,71.82,0,66.99,72.58,69.58
2022-09-19,0,0,0,0,76.79,81.08,89.57,70.91,65.45,66.32,53.73,52.21,59.01,80.95,70.95
