,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,44000
2021-06-10,0,0,0,95.51,87.6,86.89,80.38,83.68,85.63,106.16,105.12,100.08
2021-06-11,0,0,0,114.67,92.95,92.48,75.59,93.29,101.26,104.38,0,0
