,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,52000
2021-08-08,0,0,0,0,85.94,85.99,84.57,85.98,91.63,92.29,105.54,118.39,134.58
2021-08-09,0,0,0,0,91.53,121.35,106.54,94.78,96.9,108.46,136.75,156.69,141.61
