,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2021-06-14,0,0,0,0,0,100.46,96.51,97.21,95.96,97.04,100.31,114.33,115.04
2021-06-15,0,0,0,0,0,106.62,86.11,87.17,97.15,81.32,92.15,103.54,105.5
