,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2021-06-12,0,0,104.78,0,92.23,89.29,79.13,79.83,83.91,87.95,106.24,0,115.68
2021-06-13,0,0,0,0,227.94,198.59,166.26,111.2,115.24,103.15,108.74,120.72,115.8
