,30000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-02-20,0,0,0,0,0,0,68.35,67.53,66.41,59.11,66.85,67.64,0
2022-02-21,0,0,0,0,0,0,87.48,83.53,95.86,72.73,101.84,66.12,118.06
