,15500,15750,16000,16250,16500,16750,17000,17250,17500,17750,18000,18500,19000
2022-12-08,0,0,0,0,0,36.48,54.55,46.82,46.67,52.41,49.68,63.3,77.24
2022-12-09,0,0,0.0,0,36.77,56.26,27.63,33.35,40.72,47.33,48.77,66.07,0
