,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000
2021-11-20,0,0,0,0,0,0,65.27,77.49,66.52,63.78,58.73,56.6,62.8,75.92,71.45
2021-11-21,0,0,0,0,0,0,0,67.39,60.54,54.89,75.2,60.29,60.95,0,0
