,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000
2021-01-25,0,0,0,0,103.14,105.82,96.41,104.39,116.21,105.92,104.67,115.71,118.87
2021-01-26,0,0,0,112.75,79.43,87.75,94.8,128.66,126.09,137.93,0,0,0
