,20000,20500,21000,21500,22000,22500,23000,23500,24000,25000
2022-07-24,0,0,0,0,84.64,74.41,82.42,80.6,79.26,80.62
2022-07-25,0,0,67.81,71.39,78.91,80.7,75.49,133.58,108.68,102.23
