,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000
2021-02-20,0,0,0,0,90.01,90.07,101.46,88.76,93.7,93.92,87.81,100.13,96.06,99.51,108.12
2021-02-21,0,0,0,0,90.07,95.98,106.33,107.28,99.6,93.15,109.54,100.39,100.86,103.52,0
