,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000
2021-01-22,0,136.09,123.57,0,134.43,104.12,98.28,96.47,102.67,108.83,116.48,119.9
2021-01-23,0,0,122.66,0,120.69,96.71,104.11,105.48,138.1,154.61,108.67,0
