,25500,26000,26500,27000,27250,27500,27750,28000,28250,28500,28750,29000,29500,30000,30500,31000
2023-03-20,0,0,0,0,0,65.37,64.57,63.76,67.04,64.57,68.31,70.3,77.11,77.93,79.46,91.22
2023-03-21,0,92.01,0,0,0,78.9,55.73,57.15,59.24,60.45,59.41,71.79,91.11,105.46,95.11,139.38
