,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,48000,50000,55000,60000,65000,70000
2022-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.06,0,55.54,0,56.66,0,56.98,53.76,56.24,58.12,67.13,71.55,80.73
2022-04-22,0,0,0,0,0,0,0,0,0,67.0,0,0,0,56.68,0,54.38,0,52.27,0,52.96,0,54.42,54.39,56.9,59.3,67.92,0,0
2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,55.13,0,52.99,0,51.2,0,52.08,0,51.83,53.66,55.36,65.18,0,0,0
2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,53.93,0,53.03,0,55.08,0,54.48,0,56.07,56.11,54.02,61.54,0,0,0
2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6,0,59.53,0,56.79,0,56.74,0,57.33,57.88,59.44,64.57,0,0,0
2022-04-26,0,0,0,0,0,0,0,0,0,0,0,64.53,0,61.85,0,60.02,0,59.19,0,57.25,0,61.09,61.19,64.2,71.03,80.81,0,0
2022-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,60.39,0,56.97,0,55.93,0,57.41,0,59.38,59.07,62.29,69.57,0,0,0
2022-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8,0,57.24,0,54.93,0,54.9,0,56.52,56.17,56.67,67.94,0,0,0
2022-04-29,0,0,0,0,0,0,0,0,0,0,0,0,55.96,53.42,53.1,52.46,51.73,51.49,50.16,51.2,0,53.88,56.97,59.48,71.52,0,0,0
2022-04-30,0,0,0,0,0,0,0,0,0,0,0,56.88,0,54.76,53.31,52.88,51.77,51.41,50.88,55.05,56.64,58.44,53.87,59.72,0,0,0,0
2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,55.72,55.51,57.12,55.29,52.47,53.73,55.15,54.62,54.76,54.68,57.96,64.27,0,0,0,0
2022-05-02,0,0,0,0,0,0,0,0,0,0,0,65.75,0,59.21,55.86,54.7,55.19,55.58,53.29,52.14,54.41,56.09,63.89,65.91,0,0,0,0
2022-05-03,0,0,0,0,0,0,0,0,0,0,64.72,63.0,58.43,57.4,58.02,56.78,58.39,57.06,56.15,57.76,57.19,62.31,65.98,68.71,0,0,0,0
2022-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,54.12,56.02,53.32,53.33,52.03,51.31,51.59,53.5,54.73,60.95,0,0,0,0,0
2022-05-05,0,0,0,0,0,0,0,0,0,0,64.93,61.02,57.01,55.35,55.33,58.78,57.86,59.15,64.81,70.73,67.88,74.15,84.93,0,0,0,0,0
2022-05-06,0,0,0,0,0,0,0,0,0,0,58.11,54.53,53.91,50.36,50.28,55.56,55.44,61.25,60.78,74.48,74.61,81.54,91.43,96.21,0,0,0,0
2022-05-07,0,0,0,0,0,0,0,0,0,64.92,62.1,59.87,57.87,58.13,58.76,62.12,55.63,68.82,66.6,73.73,0,0,0,0,0,0,0,0
2022-05-08,0,0,0,0,0,0,0,0,66.3,66.03,64.6,62.33,65.04,65.26,68.25,68.71,74.26,80.66,91.18,88.48,91.01,116.27,118.15,0,0,0,0,0
2022-05-09,0,0,0,0,0,98.75,94.4,91.19,87.22,94.39,95.64,101.53,118.85,95.09,111.42,122.87,122.17,134.1,138.82,144.77,158.5,158.01,145.03,195.49,224.76,253.98,0,0
2022-05-10,0,0,0,0,114.81,91.9,84.51,80.13,80.73,79.0,88.63,74.95,105.2,118.66,103.52,113.03,130.82,157.23,0,159.94,0,0,0,0,0,0,0,0
2022-05-11,0,0,148.96,144.67,134.91,117.9,116.21,116.45,128.76,154.8,166.34,184.85,183.86,221.04,192.8,231.77,0,0,207.22,260.04,274.16,303.56,0,0,0,0,0,0
2022-05-12,217.76,222.71,150.93,147.7,119.69,102.9,112.41,148.28,147.04,174.01,189.31,210.8,252.45,265.66,282.11,305.06,401.07,423.71,323.23,335.52,0,419.57,0,0,0,0,0,0
