,28000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000
2022-01-22,0,0,0,0,0,88.59,80.41,72.88,78.06,82.92,89.93,84.02
2022-01-23,0,0,0,0,0,159.39,106.8,69.71,77.75,88.09,97.52,0
