,5000,8000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,33000,34000,35000,36000,38000,40000,45000,50000,55000,60000,80000,100000
2022-06-23,0,0,0,0,0,0,0,0,0,0,0,0,76.25,0,0,73.6,0,73.28,0,72.91,0,0,0,0,0,0,0,0,0,72.32,0,0,0,0,0,0,72.35,0,0,0,0,0,0,72.67,76.55,0
2022-06-24,0,0,85.98,0,0,0,0,0,0,0,0,0,0,0,74.38,0,0,72.09,0,0,0,0,0,0,0,0,0,0,0,70.34,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3,79.15,0
2022-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.13,0,0,0,73.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.93,0,0,68.6,0,0,0,70.6,78.81,0
2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-27,0,0,86.4,0,0,0,0,0,0,0,0,0,75.44,0,0,74.02,0,0,0,73.23,0,0,0,0,0,0,0,0,0,71.7,0,0,0,0,0,0,0,0,0,0,70.56,0,0,75.14,77.86,0
2022-06-28,0,0,0,0,0,0,0,0,0,0,0,0,74.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.57,0,0,0,0,0,0,0,0,0,71.67,0,0,0,74.21,76.09,0
2022-06-29,0,0,0,0,0,0,0,0,0,0,0,0,74.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.44,0,0,0,0,0,0,72.35,0,0,71.76,72.8,0,0,74.94,77.41,0
2022-06-30,0,0,96.52,0,0,0,0,0,0,0,0,0,76.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.19,73.66,0,0,76.3,78.36,80.8
2022-07-01,0,0,0,0,0,0,0,0,0,0,75.26,77.89,74.35,0,77.39,74.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.19,0,0,79.63,0
