,14000,15000,16000,17000,18000,19000,20000,21000,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27250,27500,27750,28000,28250,28500,28750,29000,29250,29500,30000,30500,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000
2023-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.21,32.57,31.88,0,32.13,0,33.09,0,34.64,0,35.82,0,37.16,38.66,0,41.97,43.36,45.72,48.53,50.22,51.27,55.51,54.5,55.28,62.49,62.37
2023-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.51,29.91,27.22,0,27.94,0,27.41,0,29.53,0,29.4,0,31.89,32.98,0,36.0,39.64,42.1,45.08,46.56,49.96,53.72,0,0,56.05,0
2023-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.38,0,31.04,0,31.9,0,32.49,0,31.47,0,34.25,36.61,0,35.69,41.04,0,0,0,0,0,0,0,0,0
2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.26,71.16,0,31.99,0,31.97,0,32.26,0,32.49,0,33.78,34.61,0,37.45,39.77,40.91,46.97,49.18,51.04,52.06,56.36,0,0,0
2023-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.01,32.29,0,32.54,0,32.68,0,33.28,0,34.74,0,35.18,36.2,37.25,39.13,41.31,44.17,44.97,49.45,50.08,0,0,0,59.47,59.5
2023-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.81,0,32.14,0,33.05,0,33.04,0,33.7,0,35.0,35.78,37.43,37.83,41.69,44.44,0,0,0,0,0,0,0,0
2023-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.22,0,31.06,0,31.35,0,31.12,0,33.25,0,32.82,34.69,35.86,36.5,41.53,43.1,0,49.62,0,0,0,0,0,0
2023-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.59,0,30.35,0,29.51,0,31.49,0,32.32,0,33.01,35.2,37.28,35.96,39.1,42.62,45.28,49.34,0,50.9,0,0,0,0
2023-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.12,34.67,0,30.23,0,27.69,0,28.85,0,29.11,0,30.6,31.17,33.72,35.93,38.91,44.11,45.9,49.7,49.01,0,0,0,0,0
2023-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.01,0,31.64,0,32.77,0,34.26,34.97,37.4,39.02,41.25,44.06,0,0,49.82,0,0,0,0,0
2023-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2,0,33.29,0,33.07,0,33.74,0,35.73,37.58,37.38,40.49,43.41,46.51,0,0,0,0,0,0,0,0
2023-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.36,0,32.26,0,32.07,0,32.88,0,33.15,0,36.98,39.23,41.88,41.92,46.33,46.64,49.52,55.36,0,0,0,0,0,0
2023-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.02,0,33.63,0,32.58,0,32.52,0,34.57,0,36.99,38.9,41.37,41.33,45.47,50.3,0,52.34,0,0,0,0,0,0
2023-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.59,30.96,30.07,0,30.92,0,32.26,0,33.54,0,37.35,0,38.32,40.83,43.68,47.34,50.99,58.26,57.65,0,0,0,0,0,0,0
2023-10-12,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,32.65,29.77,28.17,0,28.23,0,31.09,0,32.48,0,36.86,0,39.7,43.34,46.88,48.8,54.2,55.77,60.06,0,0,0,0,0,0,0
2023-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.43,29.22,28.07,0,28.12,0,30.7,0,33.21,0,38.37,0,42.61,44.77,48.72,49.35,54.75,56.24,0,0,0,0,0,0,0,0
2023-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.54,29.02,0,29.66,0,32.4,0,34.22,0,37.6,0,41.35,45.24,46.68,52.31,60.27,58.34,0,0,0,0,0,0,0,0
2023-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,33.67,0,34.09,0,37.73,0,37.64,0,40.48,0,42.22,47.64,49.58,55.14,61.07,0,0,0,0,0,0,0,0,0
2023-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,47.55,0,41.4,0,41.7,0,41.71,0,42.34,0,45.93,49.93,56.85,60.68,64.06,72.34,81.98,99.41,78.59,82.05,116.11,0,0,0
2023-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.59,42.42,0,43.41,0,35.19,0,36.77,0,39.33,0,43.37,48.43,52.18,57.74,70.61,74.52,81.12,89.44,105.1,0,0,0,0,0
2023-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.04,43.43,0,36.73,0,34.37,31.31,31.86,35.88,38.47,43.87,42.34,55.61,61.87,69.81,77.36,83.31,95.61,0,0,0,0,0,0,0
2023-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.41,0.0,0,56.62,47.33,0.0,47.18,17.95,27.87,29.75,38.98,48.76,64.86,69.17,86.5,98.17,0,122.59,0,0,0,0,0,0,0
