,30000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2021-06-18,0,0,0,109.93,95.82,92.67,87.98,84.62,102.29,108.63,106.52,99.65
2021-06-19,0,0,0,100.95,68.23,83.86,80.9,83.14,101.2,114.87,0,0
