,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2021-06-11,0,0,0,0,80.55,76.68,77.2,71.37,75.68,84.04,107.21
2021-06-12,0,103.66,94.99,79.29,88.75,79.06,92.78,97.26,119.57,0,158.99
