,24000,24500,25000,25500,26000,26250,26500,26750,27000,27250,27500,27750,28000,28250,28500,29000,29500,30000
2023-05-18,0,0,0,0,42.59,0,38.71,37.79,36.46,36.85,36.15,42.08,38.74,43.49,39.61,51.55,62.05,69.14
2023-05-19,0,0,0,0,0,0,40.72,25.93,26.41,27.62,29.62,38.29,39.86,45.56,52.73,51.06,0,88.05
2023-05-20,0,0,0,0,0,0,52.44,23.32,23.28,20.39,35.22,40.06,0,0,0,0,0,0
