,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000
2021-06-27,0,0,0,0,91.23,102.83,107.23,101.31,98.88,103.14,97.43
2021-06-28,0,0,153.68,0,0,127.27,98.33,95.23,105.64,121.05,110.99
