,32000,36000,37000,38000,39000,40000,41000,42000,43000,44000,46000
2022-04-15,0,0,0,0,45.73,44.43,42.41,49.54,54.64,65.09,0
2022-04-16,0,0,0,0,0,32.6,35.87,47.54,0,0,187.06
