,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,40000
2021-06-24,0,0,0,0,0,108.24,97.45,86.26,87.26,82.94,84.17,110.92
2021-06-25,0,0,0,117.45,129.34,122.14,129.62,129.58,130.06,120.15,101.57,0
