,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000
2021-09-09,0,0,0,0,0,0,68.97,63.99,66.59,72.89,77.2,76.68,93.8
2021-09-10,0,0,0,0,86.2,61.49,72.9,89.63,107.43,72.97,124.99,104.15,134.26
