,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-13,0,0,0,0,0,87.36,78.59,76.22,88.86,83.27,96.74
2022-05-14,0,0,0,0,93.6,92.39,58.26,61.1,121.79,94.8,0
