,10000,15000,16000,18000,20000,22000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,50500,51000,51500,52000,52500,53000,53500,54000,55000,56000,58000,60000,62000,64000,65000,66000,68000,70000,72000,75000,80000,85000,90000,95000
2023-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.85,0,0,0,0,0,0,0,60.94,60.29,60.95,61.41,62.08,62.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.62,0,0,80.92,0,0,0
2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85,0,56.99,0,0,57.49,58.41,58.63,58.92,60.51,60.3,60.92,61.34,61.9,0,63.23,0,64.68,0,0,0,0,0,0,0,66.05,0,67.95,68.92,70.05,71.19,0,72.32,0,0,75.52,0,77.77,78.82,0,0,0
2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.42,61.86,0,63.09,0,0,0,0,0,0,0,0,0,0,0,0,0,69.07,0,0,70.89,0,0,74.08,0,76.44,78.19,0,0,0
2023-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.94,0,0,0,0,0,0,59.29,59.99,0,0,63.31,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,71.24,0,0,0,74.1,0,0,78.39,0,0,0
2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.15,57.25,57.0,0,57.99,59.4,60.01,59.29,59.85,61.6,0,61.14,0,62.87,0,0,0,64.15,0,0,0,65.91,0,0,0,0,69.71,70.77,0,0,0,0,0,0,0,80.27,0,0
2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.88,55.81,56.34,57.76,57.3,57.27,58.65,58.47,59.3,59.57,0,60.96,0,61.34,0,0,0,63.13,0,0,0,64.02,0,65.39,66.83,0,68.97,0,70.36,0,0,73.29,0,75.58,0,79.75,0,0
2023-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.31,56.94,0,57.93,0,58.4,58.94,0,59.99,60.22,0,61.81,0,62.8,0,0,0,63.43,0,0,0,65.75,0,66.4,67.92,69.08,70.5,71.55,72.68,0,0,74.96,0,77.21,79.98,81.92,0,0
2023-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6,57.09,57.33,57.76,0,58.55,58.84,0,62.24,0,63.02,0,0,0,63.25,0,0,0,64.24,0,63.98,66.04,66.38,70.06,70.72,71.75,0,0,72.96,0,76.29,78.6,79.85,0,0
2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.38,0,0,0,0,56.04,57.13,56.02,0,57.82,57.75,58.65,58.47,58.28,59.93,0,60.31,0,60.64,0,0,0,62.54,0,0,0,64.44,0,64.44,64.67,66.43,67.44,0,69.58,0,0,71.81,0,74.95,77.98,81.05,0,0
2023-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.32,57.21,57.84,58.02,57.41,58.23,59.26,0,0,60.22,0,61.01,0,0,0,0,0,0,0,62.78,0,64.07,64.51,65.81,0,0,68.91,0,0,71.65,0,72.91,72.0,79.57,0,0
2023-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.53,57.43,58.29,58.87,58.9,58.08,58.74,59.37,60.46,60.44,0,61.21,0,0,0,62.39,0,0,0,0,0,63.69,65.18,66.41,67.74,68.53,69.05,0,0,71.83,0,74.91,77.0,0,0,0
2023-12-04,0,0,0,0,0,0,0,0,66.71,0,0,0,0,0,59.14,0,57.65,0,0,0,56.09,56.7,0,57.62,57.66,57.37,58.03,58.37,58.58,58.98,59.43,59.34,59.78,0,0,0,61.14,0,0,0,62.11,0,62.84,63.45,64.31,66.17,65.9,67.21,67.2,68.65,70.13,0,72.95,74.21,76.28,0,0
2023-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.79,58.49,0,57.75,0,0,56.34,0,55.53,55.68,55.99,55.49,56.45,56.11,56.62,56.42,56.84,57.27,57.77,0,0,0,58.33,0,0,0,59.15,0,60.97,60.89,61.37,62.72,0,65.15,65.86,66.0,67.62,0,69.73,72.7,75.84,78.08,0
2023-12-06,0,0,0,0,0,0,0,0,70.98,0,0,0,0,0,0,0,0,0,0,0,0,56.24,0,56.15,55.16,56.01,55.49,55.86,56.41,55.39,56.2,56.32,56.47,0,58.66,0,57.32,0,0,0,58.45,0,59.18,60.71,61.02,62.14,0,0,65.7,65.74,66.62,68.56,69.71,72.8,74.97,78.02,79.31
2023-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.89,0,0,0,0,0,54.71,0,0,52.64,53.36,53.67,53.99,52.74,53.72,53.8,54.39,53.86,54.19,0,54.98,0,54.97,0,0,0,55.94,0,57.17,58.6,59.83,60.96,0,0,63.94,64.96,66.36,66.49,68.8,71.4,0,0,78.44
2023-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.68,52.65,53.22,52.92,53.31,0,54.97,0,0,0,55.29,0,0,0,56.11,0,56.37,0,59.39,59.99,61.78,61.48,62.21,64.03,64.59,0,66.99,70.89,74.31,77.24,79.09
2023-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.46,54.04,53.25,0,0,0,54.15,0,0,0,55.02,0,0,0,55.6,0,0,57.88,58.61,60.04,0,62.69,0,0,0,65.95,67.81,70.63,0,76.64,0
2023-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.13,54.09,54.67,55.13,54.91,0,0,0,0,0,54.79,0,0,0,56.1,0,0,0,0,0,0,0,63.25,0,0,0,0,0,0,0,0
2023-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.59,58.98,0,56.98,0,0,55.26,0,54.22,54.01,54.32,54.79,54.15,54.08,54.27,54.46,54.87,56.02,55.9,0,58.87,0,56.32,0,0,0,58.99,0,59.19,62.35,62.22,63.06,63.3,64.43,65.53,67.08,69.01,70.93,70.15,74.3,0,79.3,82.53
2023-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.12,0,53.18,53.81,53.31,53.27,53.5,53.88,52.79,54.11,54.38,0,55.73,0,0,0,56.09,0,0,0,57.12,0,58.28,58.12,61.66,60.64,62.64,62.55,64.57,65.24,68.05,68.98,70.37,74.34,77.36,78.89,0
2023-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.16,0,0,52.2,52.92,53.54,52.94,52.81,53.37,53.66,53.98,54.57,54.31,0,55.74,0,55.48,0,0,0,55.55,0,57.86,58.45,59.87,61.29,0,62.44,63.96,65.3,0,67.89,69.75,73.22,73.8,78.84,81.3
2023-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.66,0,0,53.45,53.62,53.36,53.52,54.06,53.84,54.48,54.54,55.13,0,55.17,0,55.84,0,0,0,56.76,0,0,58.68,59.27,59.66,0,62.14,63.6,0,0,0,70.07,73.68,0,0,0
2023-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.37,53.78,52.48,53.26,53.32,53.91,54.23,53.63,54.01,54.31,0,0,0,0,0,0,0,0,0,57.43,58.9,0,61.21,0,62.98,63.45,65.17,0,67.83,68.67,71.16,0,78.35,79.7
2023-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.53,0,52.8,52.45,54.0,0,0,54.12,0,54.92,0,54.87,0,0,0,55.65,0,0,0,0,0,0,62.76,0,0,0,0,68.47,0,0,0,0
2023-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.38,52.92,0,52.72,0,52.31,52.62,53.26,53.35,53.41,53.63,54.64,55.6,0,55.37,0,55.28,0,0,0,55.83,0,56.78,0,0,60.35,61.71,62.0,0,0,0,66.76,0,0,0,78.38,0
2023-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.36,53.48,53.6,54.37,54.6,54.78,54.03,55.27,55.56,55.86,0,0,0,56.76,0,0,0,57.58,0,0,0,60.38,61.88,62.84,63.86,64.25,0,67.07,68.37,70.56,73.09,75.21,78.14,79.89
2023-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.59,54.96,55.06,55.12,55.08,54.48,0,55.81,56.1,57.3,0,0,0,57.18,0,0,0,59.08,0,0,0,62.51,0,63.86,65.88,0,0,67.64,0,0,0,0,0,80.54
2023-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.34,55.52,56.4,55.92,56.14,56.28,56.6,56.83,57.0,0,57.61,0,57.72,0,0,0,58.71,0,60.16,61.11,61.41,62.91,65.01,66.3,65.07,66.44,68.81,70.65,72.41,75.77,78.79,0,80.97
2023-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.38,0,0,0,0,0,0,0,0,0,55.54,55.41,56.04,56.31,56.54,0,57.32,57.05,58.14,0,0,0,58.97,0,0,0,59.39,0,60.34,61.47,62.61,63.77,0,0,65.94,0,0,0,0,0,0,0,83.53
2023-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.13,54.97,55.56,54.98,55.19,55.09,55.89,55.9,57.74,56.42,0,0,0,57.88,0,0,0,58.33,0,60.49,61.39,61.24,0,64.07,64.7,66.09,66.5,67.96,69.34,70.44,72.93,75.69,78.22,80.83
2023-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.54,0,0,0,55.48,0,56.06,0,0,0,56.51,0,0,0,57.13,0,0,0,59.62,0,0,0,63.68,65.79,66.01,0,0,0,75.68,0,0
2023-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.79,0,57.08,55.79,55.76,56.24,56.44,56.32,57.47,58.59,0,57.49,0,58.2,0,0,0,0,0,0,0,61.08,0,0,63.25,63.94,0,0,0,0,0,0,0,0
2023-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.53,0,56.12,0,55.84,56.34,0,56.16,55.92,56.74,0,57.52,0,59.24,0,0,0,58.2,0,59.31,60.15,61.75,63.1,0,0,65.63,0,67.57,68.55,69.42,0,0,0,0
