,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000
2021-07-22,0,0,0,0,85.42,70.75,70.38,74.87,70.71,80.56
2021-07-23,0,0,0,0,59.21,94.19,74.16,82.84,80.1,0
