,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000
2021-12-25,0,0,0,0,61.83,63.2,62.06,59.49,62.68,66.48,62.24,65.31
2021-12-26,0,0,0,0,64.92,52.86,56.55,52.42,70.77,71.88,74.15,0
