,14500,15000,15500,15750,16000,16250,16500,16750,17000,17500,18000
2022-11-25,0,0,0,0,52.66,49.49,34.49,33.47,30.79,51.61,65.5
2022-11-26,0,0,0,0,0,0.0,27.53,44.97,47.44,60.83,0
