,39000,40000,41000,42000,43000,44000,45000,46000,47000,50000
2022-03-24,0,0,0,62.28,57.52,57.67,55.09,58.47,64.24,96.21
2022-03-25,0,0,0,0,57.18,48.24,51.84,56.49,77.6,0
