,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000
2021-02-14,0,0,0,0,0,0,0,103.33,105.43,101.98,109.02,112.91,110.59,115.65,117.05
2021-02-15,0,0,0,113.83,112.96,112.46,111.59,92.57,101.03,109.48,123.49,167.16,126.87,140.5,161.02
