,50000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,66000
2021-04-08,0,0,0,37.94,50.45,56.97,49.93,44.91,50.85,57.66,54.62,65.44,0,80.39,0
2021-04-09,0,0,0,0,0,81.18,46.68,55.48,62.38,69.1,83.4,73.39,89.37,104.6,131.32
