,16000,16250,16500,16750,17000,17250,17500,17750,18500,19000
2022-12-10,1150.3042400000002,0,661.091585,0,222.95117,77.017275,34.30722,8.563925,0,0
2022-12-11,1121.494275,0,0,429.154,258.70755,25.645395,8.549485,8.625729999999999,8.582375,0
