date,97000,98000,99000,102000,103000,104000,104500,105000,105500,106000,106500,107000,108000,109000,110000,111000,112000,113000,114000,116000,118000,120000,122000,124000
2025-01-24,0.0,0.0,0.0,4849.09516,3943.1340299999997,3478.1782749999998,0.0,1048.1199000000001,0.0,628.39602,0.0,578.47746,251.42152799999997,157.12947,83.817032,94.55075099999999,73.639118,20.951428,20.93465,21.069736,10.448684,10.663726,10.598979,0.0
2025-01-25,7860.18975,6886.329075,6214.006854,3418.0500250000005,2041.69602,1095.0274650000001,0.0,786.9263249999999,0.0,324.63082199999997,0.0,210.12786,157.80408,73.36874300000001,62.974487999999994,31.524492,20.983654,10.433311,10.495031,10.474110000000001,10.434822,0.0,0.0,0.0
2025-01-26,7556.918187,6542.899416,6114.043860000001,3097.36489,565.98399,195.646382,175.599528,92.383488,71.996596,20.505754000000003,20.610062,31.126094999999996,10.255822,10.259495,10.477656,10.456973,31.493532,0.0,0.0,0.0,0.0,0.0,0.0,10.476181
