,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000
2022-05-08,0,0,0,0,0,1242.247205,526.60103,205.36404,33.99414,17.017495,34.74
2022-05-09,0,0,574.88072,151.4619,15.02381,15.542315,31.48616,15.776645,16.533455000000004,16.554405,16.827145
