date,5625,5750,5875,6000,6125,6250,6375,6500,6625,6750,6875
2020-03-28,0.0,530.61845,0.0,0.0,149.61268,137.92086,62.0704,62.795500000000004,31.45435,15.53445,15.3501
2020-03-29,562.42914,454.97823,106.03674,64.78021,23.677200000000003,8.850060000000001,11.82024,5.901770000000001,2.971685,2.962445,6.16309
