date,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750,10875,11000
2020-02-18,312.51135999999997,130.00041,166.86401000000004,340.45514000000003,238.84695000000002,146.94503,112.06503,81.61216,40.833800000000004,25.332325,20.3886,10.19569,13.270985
2020-02-19,46.9804,101.456145,28.844370000000005,11.531016,6.743345000000001,9.69828,4.783535,4.822375,4.8284650000000005,5.06208,5.0718950000000005,5.061025,5.0449
