date,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250
2020-07-09,0.0,327.25071499999996,258.01412000000005,156.85271,83.21202,36.92852,13.843829999999999,13.820535000000001,9.23299,9.20091,4.62095,4.613415,4.621955
2020-07-10,460.1775,0.0,220.98096000000004,133.778885,65.03763000000001,13.92237,4.64087,4.60699,0.0,4.618685,4.61124,0.0,4.591185
