date,8875,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500
2020-02-24,0.0,0.0,293.62777,196.787495,110.62563,72.152925,38.192879999999995,24.064375000000002,19.2643,14.44743,4.75788,4.799315
2020-02-25,639.88216,125.8956,37.099000000000004,13.970145,9.261040000000001,4.666585,4.667955,4.71037,9.64773,4.7810500000000005,4.733404999999999,0.0
